defect_id,production_id,defect_type,defect_qty
4392,6617,Discoloration,8
4393,2786,Dent,9
4394,397,Scratch,9
4395,8032,Discoloration,8
4396,19389,Scratch,1
4397,11962,Misalignment,3
4398,7765,Crack,5
4399,8847,Scratch,7
4400,7645,Discoloration,8
4401,10069,Dent,1
4402,14412,Dent,5
4403,1093,Crack,3
4404,9661,Crack,7
4405,9514,Misalignment,6
4406,17882,Scratch,1
4407,7328,Crack,2
4408,4994,Misalignment,5
4409,3080,Misalignment,5
4410,9701,Misalignment,1
4411,9014,Discoloration,4
4412,12168,Crack,9
4413,2136,Dent,9
4414,17549,Misalignment,5
4415,18957,Dent,7
4416,13655,Discoloration,2
4417,687,Scratch,1
4418,9167,Discoloration,2
4419,8698,Discoloration,4
4420,18155,Crack,6
4421,15959,Misalignment,3
4422,16458,Discoloration,2
4423,16965,Misalignment,7
4424,12200,Dent,8
4425,17281,Scratch,9
4426,2434,Scratch,8
4427,3953,Dent,2
4428,7453,Crack,3
4429,2170,Dent,1
4430,14087,Dent,1
4431,17849,Crack,6
4432,823,Crack,3
4433,11527,Discoloration,4
4434,2140,Misalignment,8
4435,10576,Scratch,5
4436,15271,Crack,6
4437,8506,Crack,9
4438,2650,Discoloration,2
4439,10082,Discoloration,3
4440,7054,Misalignment,5
4441,1490,Crack,2
4442,1665,Crack,8
4443,15761,Discoloration,2
4444,10801,Dent,4
4445,2533,Misalignment,3
4446,17040,Crack,4
4447,3719,Scratch,4
4448,19059,Scratch,6
4449,7445,Discoloration,9
4450,6210,Scratch,3
4451,7867,Discoloration,1
4452,4016,Dent,8
4453,16585,Discoloration,7
4454,6612,Crack,2
4455,8330,Scratch,5
4456,11256,Crack,4
4457,1076,Scratch,9
4458,18133,Scratch,4
4459,1476,Discoloration,5
4460,6946,Misalignment,8
4461,4958,Scratch,3
4462,11606,Scratch,6
4463,13628,Misalignment,6
4464,11339,Crack,7
4465,449,Scratch,9
4466,69,Discoloration,3
4467,4909,Misalignment,5
4468,7370,Misalignment,5
4469,13303,Scratch,5
4470,17575,Crack,6
4471,1741,Crack,1
4472,19577,Dent,9
4473,3893,Dent,3
4474,14253,Discoloration,6
4475,12665,Scratch,4
4476,6044,Crack,7
4477,17461,Dent,8
4478,16393,Scratch,4
4479,251,Scratch,6
4480,2397,Crack,7
4481,124,Scratch,7
4482,12922,Misalignment,9
4483,9021,Dent,8
4484,15740,Discoloration,3
4485,7673,Dent,4
4486,13407,Scratch,9
4487,2078,Misalignment,7
4488,16980,Dent,7
4489,3087,Crack,1
4490,1745,Misalignment,2
4491,23,Dent,1
4492,4973,Scratch,4
4493,16016,Crack,4
4494,15021,Scratch,5
4495,263,Scratch,5
4496,11693,Crack,1
4497,15143,Misalignment,7
4498,1586,Dent,6
4499,16817,Misalignment,8
4500,8752,Crack,4
4501,12337,Dent,1
4502,18873,Crack,3
4503,12882,Discoloration,9
4504,12516,Discoloration,7
4505,16598,Misalignment,2
4506,9858,Crack,3
4507,15514,Dent,2
4508,7922,Misalignment,4
4509,3479,Discoloration,2
4510,16249,Discoloration,4
4511,2798,Discoloration,7
4512,12755,Misalignment,8
4513,2392,Dent,6
4514,9276,Discoloration,9
4515,5762,Misalignment,6
4516,13150,Misalignment,3
4517,7217,Scratch,1
4518,1951,Scratch,9
4519,13565,Dent,3
4520,848,Discoloration,1
4521,4672,Scratch,2
4522,8737,Dent,3
4523,4154,Scratch,8
4524,18496,Discoloration,8
4525,18557,Misalignment,2
4526,8572,Discoloration,6
4527,13266,Scratch,2
4528,9354,Discoloration,7
4529,66,Misalignment,3
4530,14302,Crack,8
4531,17182,Misalignment,3
4532,10009,Scratch,6
4533,5291,Misalignment,1
4534,632,Dent,8
4535,3259,Discoloration,7
4536,7102,Crack,1
4537,7434,Crack,7
4538,8384,Discoloration,5
4539,2800,Discoloration,2
4540,1150,Dent,1
4541,19388,Misalignment,2
4542,3546,Crack,6
4543,12632,Scratch,2
4544,20,Discoloration,6
4545,8625,Discoloration,8
4546,1000,Crack,8
4547,19043,Discoloration,6
4548,2535,Crack,5
4549,4426,Scratch,4
4550,18075,Scratch,6
4551,7475,Crack,5
4552,6329,Discoloration,4
4553,8527,Dent,6
4554,2554,Dent,9
4555,18895,Misalignment,9
4556,6053,Dent,8
4557,7139,Discoloration,1
4558,10243,Dent,9
4559,10909,Misalignment,5
4560,14276,Scratch,3
4561,18256,Crack,8
4562,17989,Dent,8
4563,9749,Crack,9
4564,7144,Crack,2
4565,10538,Scratch,4
4566,10358,Misalignment,2
4567,17026,Discoloration,6
4568,16069,Discoloration,1
4569,7371,Discoloration,3
4570,19491,Misalignment,2
4571,19374,Misalignment,7
4572,10497,Misalignment,8
4573,15741,Dent,2
4574,10422,Crack,9
4575,4304,Misalignment,1
4576,9071,Misalignment,2
4577,11905,Dent,3
4578,7743,Crack,2
4579,15799,Discoloration,1
4580,18774,Scratch,8
4581,1613,Misalignment,1
4582,12671,Misalignment,5
4583,3465,Scratch,6
4584,9367,Misalignment,7
4585,16664,Misalignment,3
4586,6216,Misalignment,7
4587,2671,Scratch,8
4588,15286,Dent,3
4589,18538,Dent,5
4590,7669,Scratch,1
4591,6303,Dent,9
4592,5270,Discoloration,8
4593,2053,Discoloration,3
4594,3067,Scratch,4
4595,11903,Crack,1
4596,9050,Misalignment,1
4597,11993,Crack,6
4598,12754,Misalignment,6
4599,7773,Dent,9
4600,14062,Dent,5
4601,14513,Discoloration,3
4602,5887,Crack,6
4603,12420,Scratch,8
4604,8969,Misalignment,7
4605,15652,Dent,3
4606,12632,Misalignment,1
4607,19833,Scratch,4
4608,7314,Misalignment,6
4609,1556,Discoloration,4
4610,19752,Scratch,5
4611,16962,Scratch,7
4612,5517,Misalignment,5
4613,18907,Misalignment,5
4614,5694,Dent,2
4615,14236,Misalignment,1
4616,46,Scratch,4
4617,10127,Misalignment,8
4618,5725,Dent,3
4619,981,Crack,6
4620,3295,Discoloration,2
4621,18499,Scratch,9
4622,19939,Dent,9
4623,7730,Discoloration,4
4624,11917,Misalignment,8
4625,16642,Misalignment,2
4626,4044,Crack,2
4627,10203,Misalignment,6
4628,10786,Discoloration,2
4629,6952,Dent,1
4630,16637,Crack,2
4631,9405,Discoloration,2
4632,6297,Dent,5
4633,14027,Discoloration,6
4634,18509,Misalignment,3
4635,18587,Discoloration,8
4636,19226,Crack,2
4637,271,Discoloration,3
4638,19524,Scratch,4
4639,10372,Misalignment,5
4640,18078,Discoloration,5
4641,9037,Dent,6
4642,12508,Misalignment,4
4643,3624,Dent,7
4644,9295,Crack,8
4645,751,Scratch,4
4646,10560,Discoloration,9
4647,8015,Misalignment,6
4648,9965,Discoloration,8
4649,14130,Discoloration,9
4650,18471,Misalignment,1
4651,11463,Scratch,5
4652,15279,Scratch,7
4653,12393,Crack,2
4654,8699,Misalignment,7
4655,329,Misalignment,7
4656,14644,Dent,3
4657,10896,Dent,9
4658,15387,Dent,7
4659,6317,Scratch,5
4660,10963,Crack,7
4661,12132,Crack,7
4662,3094,Discoloration,6
4663,6954,Crack,4
4664,13857,Dent,8
4665,17005,Misalignment,2
4666,19850,Discoloration,8
4667,6191,Scratch,5
4668,9824,Crack,7
4669,11599,Misalignment,3
4670,10030,Dent,7
4671,4936,Scratch,9
4672,9753,Scratch,7
4673,16271,Crack,1
4674,6714,Misalignment,9
4675,8236,Dent,7
4676,12885,Dent,2
4677,16238,Dent,5
4678,1028,Dent,2
4679,9025,Crack,7
4680,11586,Crack,9
4681,14093,Misalignment,4
4682,12660,Discoloration,3
4683,7801,Crack,6
4684,17773,Dent,8
4685,17297,Misalignment,8
4686,7673,Dent,8
4687,5433,Crack,5
4688,9462,Misalignment,6
4689,17142,Dent,2
4690,8044,Discoloration,6
4691,5193,Scratch,5
4692,19218,Scratch,3
4693,7696,Dent,8
4694,3062,Scratch,4
4695,18472,Discoloration,2
4696,19495,Discoloration,3
4697,7029,Dent,2
4698,12854,Discoloration,2
4699,19628,Scratch,3
4700,12590,Dent,7
4701,16288,Scratch,1
4702,7658,Discoloration,6
4703,1725,Discoloration,1
4704,9126,Misalignment,3
4705,555,Crack,4
4706,1285,Crack,8
4707,12261,Dent,2
4708,15930,Scratch,7
4709,11813,Crack,3
4710,14059,Dent,1
4711,6159,Discoloration,6
4712,12387,Crack,2
4713,217,Scratch,3
4714,6554,Misalignment,6
4715,8383,Misalignment,3
4716,18118,Crack,5
4717,4713,Misalignment,3
4718,7195,Dent,7
4719,1206,Scratch,7
4720,2643,Discoloration,1
4721,11423,Scratch,6
4722,12818,Discoloration,3
4723,3356,Misalignment,7
4724,15864,Dent,1
4725,13527,Discoloration,3
4726,2165,Misalignment,2
4727,100,Discoloration,8
4728,16984,Crack,8
4729,6439,Scratch,9
4730,15537,Dent,9
4731,15492,Misalignment,2
4732,12084,Dent,7
4733,5843,Scratch,7
4734,15940,Discoloration,4
4735,10433,Discoloration,6
4736,7743,Dent,1
4737,3911,Discoloration,6
4738,11774,Discoloration,1
4739,9369,Discoloration,5
4740,13335,Crack,4
4741,11633,Misalignment,6
4742,14646,Misalignment,5
4743,13933,Scratch,5
4744,15761,Discoloration,3
4745,1377,Dent,2
4746,12354,Discoloration,7
4747,11917,Scratch,8
4748,8372,Discoloration,5
4749,726,Crack,9
4750,17425,Scratch,1
4751,6270,Misalignment,3
4752,16466,Misalignment,8
4753,11211,Crack,5
4754,17590,Misalignment,2
4755,14774,Crack,9
4756,13256,Misalignment,1
4757,6674,Misalignment,3
4758,14223,Discoloration,4
4759,6143,Scratch,7
4760,2982,Misalignment,4
4761,12845,Scratch,2
4762,3447,Scratch,2
4763,2289,Misalignment,1
4764,18766,Scratch,7
4765,8240,Crack,9
4766,15471,Dent,2
4767,4009,Crack,7
4768,15955,Misalignment,8
4769,7272,Crack,3
4770,5194,Dent,4
4771,7735,Crack,9
4772,18749,Scratch,4
4773,14338,Misalignment,6
4774,18178,Scratch,8
4775,3541,Scratch,2
4776,9226,Misalignment,1
4777,7426,Misalignment,7
4778,5753,Discoloration,1
4779,2775,Dent,4
4780,476,Scratch,5
4781,10932,Scratch,2
4782,10018,Misalignment,4
4783,11949,Misalignment,7
4784,5024,Crack,4
4785,5582,Scratch,1
4786,5486,Scratch,4
4787,3567,Misalignment,6
4788,13526,Scratch,5
4789,13247,Dent,4
4790,17733,Discoloration,2
4791,2358,Misalignment,6
4792,10278,Misalignment,6
4793,5001,Scratch,6
4794,5215,Discoloration,4
4795,13860,Discoloration,8
4796,11735,Misalignment,1
4797,18831,Misalignment,8
4798,9793,Misalignment,8
4799,19462,Dent,5
4800,8099,Scratch,9
4801,10429,Dent,9
4802,9879,Misalignment,4
4803,12316,Discoloration,2
4804,15013,Scratch,1
4805,2002,Scratch,8
4806,8327,Misalignment,8
4807,1790,Misalignment,7
4808,10735,Misalignment,3
4809,13012,Misalignment,3
4810,11544,Misalignment,8
4811,19292,Misalignment,8
4812,15375,Scratch,2
4813,7063,Dent,1
4814,18655,Discoloration,1
4815,11867,Misalignment,1
4816,10220,Discoloration,3
4817,9020,Scratch,1
4818,7987,Discoloration,8
4819,9536,Scratch,8
4820,6397,Crack,9
4821,19512,Dent,4
4822,17846,Crack,8
4823,18159,Scratch,7
4824,5577,Crack,4
4825,13789,Scratch,1
4826,9563,Crack,3
4827,8678,Scratch,8
4828,363,Dent,8
4829,8134,Dent,2
4830,3802,Dent,7
4831,212,Scratch,1
4832,4797,Discoloration,4
4833,8015,Crack,7
4834,2662,Crack,4
4835,12431,Crack,4
4836,11549,Crack,7
4837,17478,Dent,1
4838,14160,Discoloration,5
4839,7745,Crack,6
4840,9926,Discoloration,7
4841,1552,Scratch,7
4842,9526,Scratch,7
4843,9057,Crack,2
4844,4618,Misalignment,6
4845,1544,Dent,9
4846,17790,Crack,7
4847,5722,Dent,7
4848,17957,Crack,2
4849,18386,Dent,7
4850,17492,Misalignment,9
4851,8176,Misalignment,3
4852,19690,Scratch,2
4853,12528,Crack,6
4854,4321,Misalignment,2
4855,10669,Misalignment,1
4856,8594,Crack,4
4857,14850,Crack,9
4858,19632,Scratch,3
4859,11264,Misalignment,3
4860,3857,Dent,6
4861,11894,Crack,6
4862,10000,Crack,8
4863,9582,Crack,6
4864,5293,Crack,8
4865,18783,Misalignment,8
4866,16369,Dent,7
4867,11425,Scratch,5
4868,15077,Discoloration,4
4869,5223,Misalignment,1
4870,18564,Misalignment,6
4871,1313,Discoloration,8
4872,19557,Discoloration,4
4873,5933,Crack,7
4874,19477,Dent,3
4875,8441,Misalignment,5
4876,19017,Misalignment,7
4877,3385,Scratch,9
4878,13886,Discoloration,9
4879,3705,Discoloration,7
4880,13528,Misalignment,4
4881,5629,Discoloration,6
4882,17582,Crack,4
4883,10184,Scratch,3
4884,14872,Misalignment,9
4885,8693,Scratch,5
4886,9354,Crack,8
4887,15172,Scratch,3
4888,19513,Discoloration,9
4889,2295,Misalignment,1
4890,15020,Scratch,2
4891,3915,Dent,4
4892,16283,Misalignment,2
4893,16359,Scratch,9
4894,10636,Misalignment,7
4895,3132,Scratch,2
4896,13892,Scratch,4
4897,11761,Discoloration,6
4898,3799,Scratch,2
4899,14573,Dent,9
4900,11482,Discoloration,3
4901,16210,Dent,2
4902,14020,Dent,4
4903,11414,Crack,5
4904,19702,Dent,4
4905,12789,Scratch,3
4906,10010,Misalignment,3
4907,18606,Discoloration,3
4908,16245,Discoloration,3
4909,4268,Discoloration,6
4910,9150,Misalignment,4
4911,7238,Dent,7
4912,2985,Crack,7
4913,19641,Scratch,4
4914,4474,Discoloration,1
4915,7180,Scratch,9
4916,17817,Dent,7
4917,9967,Crack,6
4918,418,Discoloration,5
4919,983,Dent,9
4920,17523,Crack,9
4921,19313,Discoloration,6
4922,9426,Dent,8
4923,4543,Scratch,7
4924,17215,Misalignment,1
4925,12286,Discoloration,2
4926,16217,Crack,9
4927,13493,Crack,4
4928,7633,Misalignment,3
4929,15388,Misalignment,2
4930,19245,Dent,8
4931,7106,Misalignment,7
4932,5376,Discoloration,9
4933,2472,Misalignment,3
4934,6235,Discoloration,1
4935,13083,Scratch,9
4936,6289,Misalignment,5
4937,14788,Scratch,5
4938,9702,Crack,3
4939,11865,Misalignment,8
4940,12179,Crack,8
4941,12389,Scratch,1
4942,11050,Crack,4
4943,10873,Scratch,6
4944,1779,Dent,9
4945,11117,Scratch,2
4946,273,Dent,7
4947,1502,Crack,1
4948,10298,Scratch,4
4949,13271,Dent,7
4950,3577,Scratch,3
4951,7629,Discoloration,3
4952,12333,Discoloration,4
4953,14627,Crack,8
4954,1282,Discoloration,3
4955,16131,Misalignment,8
4956,17654,Dent,9
4957,4336,Misalignment,8
4958,11677,Discoloration,8
4959,10658,Crack,9
4960,2255,Misalignment,4
4961,1576,Crack,3
4962,9562,Scratch,8
4963,12095,Misalignment,1
4964,8760,Scratch,1
4965,12448,Misalignment,4
4966,14146,Dent,3
4967,14761,Crack,2
4968,12189,Scratch,9
4969,3188,Discoloration,5
4970,19668,Misalignment,3
4971,16983,Scratch,9
4972,13619,Misalignment,8
4973,8236,Misalignment,4
4974,14931,Misalignment,5
4975,13300,Scratch,5
4976,14035,Scratch,8
4977,18266,Misalignment,7
4978,19928,Discoloration,3
4979,6153,Crack,6
4980,16357,Misalignment,6
4981,1884,Discoloration,2
4982,6871,Crack,1
4983,2163,Misalignment,7
4984,15862,Crack,3
4985,18043,Misalignment,5
4986,12676,Scratch,8
4987,6583,Misalignment,5
4988,19277,Misalignment,5
4989,6044,Misalignment,5
4990,13631,Misalignment,7
4991,2983,Discoloration,2
4992,3516,Dent,1
4993,7828,Discoloration,4
4994,16412,Discoloration,5
4995,636,Scratch,7
4996,18400,Misalignment,1
4997,13710,Discoloration,9
4998,10317,Crack,4
4999,587,Misalignment,6
5000,3623,Scratch,1
