production_id,date,machine_id,product_id,quantity_produced
821,2025-03-08,M01,P06,752
822,2025-03-29,M15,P08,368
823,2025-03-13,M07,P01,714
824,2025-06-02,M09,P05,563
825,2025-06-29,M13,P07,629
826,2025-03-12,M04,P06,768
827,2025-05-23,M04,P04,282
828,2025-01-03,M06,P05,529
829,2025-05-13,M12,P08,332
830,2025-02-18,M15,P03,797
831,2025-01-22,M03,P02,656
832,2025-03-03,M13,P03,552
833,2025-04-15,M12,P04,543
834,2025-05-06,M06,P07,293
835,2025-05-23,M07,P08,581
836,2025-03-03,M11,P01,494
837,2025-06-26,M10,P05,397
838,2025-05-02,M10,P07,278
839,2025-06-15,M03,P01,750
840,2025-05-06,M07,P04,413
841,2025-04-25,M14,P05,358
842,2025-01-05,M03,P06,756
843,2025-01-24,M13,P06,400
844,2025-03-17,M13,P07,221
845,2025-02-26,M02,P03,538
846,2025-04-14,M12,P07,441
847,2025-06-27,M14,P03,437
848,2025-03-04,M10,P08,348
849,2025-03-20,M04,P04,778
850,2025-06-19,M12,P06,206
851,2025-05-29,M08,P08,432
852,2025-04-05,M13,P05,778
853,2025-05-02,M15,P06,276
854,2025-05-22,M09,P03,688
855,2025-05-16,M07,P07,286
856,2025-03-30,M01,P04,421
857,2025-04-19,M03,P06,612
858,2025-05-21,M13,P08,783
859,2025-03-26,M12,P04,401
860,2025-04-01,M14,P08,770
861,2025-06-29,M09,P06,475
862,2025-04-27,M15,P07,420
863,2025-03-11,M12,P01,356
864,2025-03-20,M01,P07,380
865,2025-03-06,M09,P06,328
866,2025-03-01,M08,P03,442
867,2025-01-31,M01,P07,371
868,2025-02-19,M06,P05,702
869,2025-03-22,M05,P03,679
870,2025-01-31,M06,P03,469
871,2025-05-18,M10,P03,620
872,2025-06-26,M12,P04,362
873,2025-02-17,M13,P02,223
874,2025-02-19,M13,P02,696
875,2025-02-25,M13,P01,392
876,2025-05-04,M15,P08,589
877,2025-03-12,M05,P08,696
878,2025-05-31,M06,P03,328
879,2025-05-15,M05,P02,752
880,2025-06-02,M11,P01,742
881,2025-03-14,M12,P04,235
882,2025-01-26,M05,P03,656
883,2025-02-19,M04,P05,560
884,2025-03-17,M03,P04,414
885,2025-02-28,M03,P01,486
886,2025-04-03,M04,P04,568
887,2025-02-15,M09,P05,668
888,2025-03-19,M02,P08,385
889,2025-01-04,M15,P04,673
890,2025-05-17,M09,P01,260
891,2025-02-02,M01,P08,461
892,2025-03-12,M14,P08,310
893,2025-01-12,M15,P08,340
894,2025-01-14,M15,P05,734
895,2025-05-22,M01,P05,278
896,2025-03-16,M05,P08,693
897,2025-06-28,M06,P04,230
898,2025-02-02,M06,P05,715
899,2025-06-13,M03,P07,708
900,2025-05-06,M07,P04,265
901,2025-01-27,M09,P03,709
902,2025-01-04,M11,P05,570
903,2025-05-27,M12,P04,486
904,2025-03-14,M10,P03,375
905,2025-05-01,M08,P05,322
906,2025-05-03,M06,P03,430
907,2025-04-23,M12,P06,754
908,2025-03-29,M08,P05,203
909,2025-02-17,M12,P06,611
910,2025-01-14,M05,P01,449
911,2025-03-06,M08,P01,686
912,2025-05-03,M10,P04,544
913,2025-01-30,M12,P02,532
914,2025-01-17,M04,P06,652
915,2025-04-13,M10,P06,357
916,2025-05-06,M08,P01,776
917,2025-01-19,M10,P06,469
918,2025-05-28,M12,P02,786
919,2025-06-11,M02,P08,617
920,2025-06-25,M12,P03,639
921,2025-01-14,M12,P03,228
922,2025-02-08,M05,P02,534
923,2025-02-08,M09,P06,437
924,2025-05-25,M04,P06,352
925,2025-03-19,M11,P06,314
926,2025-01-22,M06,P07,598
927,2025-03-05,M15,P04,231
928,2025-01-31,M01,P05,731
929,2025-05-23,M09,P02,252
930,2025-04-17,M01,P02,394
931,2025-06-05,M05,P07,504
932,2025-06-02,M04,P02,544
933,2025-06-08,M13,P08,281
934,2025-02-27,M12,P08,200
935,2025-05-14,M13,P02,366
936,2025-04-08,M13,P07,516
937,2025-04-26,M14,P02,382
938,2025-04-24,M03,P06,472
939,2025-03-18,M13,P07,572
940,2025-05-31,M06,P04,561
941,2025-04-20,M02,P01,400
942,2025-03-20,M03,P06,391
943,2025-05-26,M05,P08,540
944,2025-06-08,M15,P06,498
945,2025-01-16,M09,P05,705
946,2025-06-06,M02,P07,787
947,2025-01-26,M10,P08,339
948,2025-02-23,M08,P01,505
949,2025-06-10,M14,P02,395
950,2025-02-24,M02,P01,260
951,2025-03-09,M11,P04,559
952,2025-06-19,M13,P03,506
953,2025-01-21,M05,P06,679
954,2025-02-10,M07,P07,532
955,2025-03-03,M08,P07,282
956,2025-02-14,M01,P01,533
957,2025-05-22,M06,P05,716
958,2025-01-20,M01,P08,673
959,2025-02-10,M02,P04,593
960,2025-01-01,M15,P03,799
961,2025-04-15,M01,P04,776
962,2025-04-26,M11,P07,579
963,2025-06-26,M05,P02,220
964,2025-06-02,M10,P03,376
965,2025-05-01,M15,P08,562
966,2025-03-16,M09,P08,221
967,2025-01-09,M06,P07,747
968,2025-03-01,M11,P05,449
969,2025-03-15,M11,P03,272
970,2025-06-30,M01,P07,290
971,2025-03-14,M13,P05,375
972,2025-06-29,M01,P02,325
973,2025-04-27,M02,P05,403
974,2025-01-19,M09,P04,445
975,2025-06-25,M03,P01,470
976,2025-03-01,M15,P04,243
977,2025-03-09,M01,P08,747
978,2025-06-10,M05,P07,367
979,2025-05-31,M07,P07,634
980,2025-06-19,M06,P06,229
981,2025-02-20,M12,P04,796
982,2025-04-19,M01,P03,556
983,2025-01-30,M05,P08,690
984,2025-05-20,M15,P02,447
985,2025-02-27,M05,P08,452
986,2025-06-15,M06,P06,581
987,2025-02-08,M03,P06,735
988,2025-03-10,M05,P06,618
989,2025-02-06,M07,P07,322
990,2025-01-19,M05,P01,493
991,2025-01-16,M05,P05,342
992,2025-02-12,M05,P03,710
993,2025-03-20,M10,P08,256
994,2025-06-02,M10,P07,241
995,2025-05-26,M03,P08,320
996,2025-03-15,M01,P02,542
997,2025-04-23,M05,P07,531
998,2025-02-01,M14,P01,655
999,2025-04-30,M09,P08,636
1000,2025-06-26,M14,P07,540
1001,2025-03-19,M01,P07,540
1002,2025-06-29,M03,P04,615
1003,2025-04-14,M13,P02,381
1004,2025-03-11,M13,P06,463
1005,2025-05-09,M04,P02,409
1006,2025-05-19,M14,P02,722
1007,2025-05-07,M01,P04,381
1008,2025-04-23,M01,P05,643
1009,2025-01-21,M08,P07,450
1010,2025-06-03,M02,P03,337
1011,2025-01-11,M12,P06,417
1012,2025-04-21,M15,P08,653
1013,2025-03-24,M08,P05,286
1014,2025-06-04,M07,P01,492
1015,2025-03-06,M10,P07,291
1016,2025-01-07,M10,P06,407
1017,2025-01-24,M02,P03,403
1018,2025-02-28,M06,P07,385
1019,2025-06-22,M06,P01,284
1020,2025-05-28,M03,P04,355
1021,2025-05-31,M11,P05,492
1022,2025-01-06,M02,P07,732
1023,2025-06-22,M12,P06,360
1024,2025-03-10,M01,P02,585
1025,2025-05-28,M06,P08,684
1026,2025-01-11,M12,P08,702
1027,2025-02-14,M05,P08,355
1028,2025-05-01,M14,P03,342
1029,2025-05-13,M14,P07,483
1030,2025-06-16,M11,P08,761
1031,2025-04-24,M09,P06,234
1032,2025-03-13,M01,P02,423
1033,2025-02-16,M15,P06,592
1034,2025-05-30,M15,P07,607
1035,2025-04-22,M07,P01,587
1036,2025-06-12,M15,P02,496
1037,2025-05-06,M05,P02,522
1038,2025-01-24,M05,P06,687
1039,2025-05-01,M14,P04,769
1040,2025-03-31,M02,P07,238
1041,2025-04-15,M11,P08,704
1042,2025-03-27,M03,P04,702
1043,2025-03-24,M07,P05,736
1044,2025-06-21,M06,P08,515
1045,2025-01-27,M12,P01,695
1046,2025-02-11,M02,P04,316
1047,2025-03-26,M06,P06,541
1048,2025-04-16,M02,P07,439
1049,2025-06-27,M02,P04,644
1050,2025-05-07,M02,P05,686
1051,2025-03-15,M14,P03,610
1052,2025-06-19,M15,P05,497
1053,2025-04-13,M11,P02,251
1054,2025-05-21,M03,P08,503
1055,2025-01-10,M15,P07,487
1056,2025-04-27,M02,P02,317
1057,2025-01-23,M04,P04,623
1058,2025-03-22,M09,P04,408
1059,2025-03-06,M06,P05,326
1060,2025-03-24,M01,P05,492
1061,2025-01-30,M08,P06,718
1062,2025-04-14,M15,P01,421
1063,2025-05-12,M12,P06,276
1064,2025-01-01,M14,P02,537
1065,2025-06-18,M07,P06,474
1066,2025-05-19,M10,P05,316
1067,2025-04-29,M03,P07,491
1068,2025-04-16,M01,P06,470
1069,2025-01-14,M05,P03,646
1070,2025-02-18,M13,P08,356
1071,2025-05-13,M04,P01,771
1072,2025-04-03,M10,P05,383
1073,2025-06-09,M08,P07,623
1074,2025-05-08,M01,P04,215
1075,2025-06-10,M10,P08,297
1076,2025-04-24,M01,P06,499
1077,2025-01-14,M12,P05,621
1078,2025-02-22,M04,P04,506
1079,2025-03-10,M08,P04,473
1080,2025-05-21,M05,P02,460
1081,2025-02-03,M02,P02,438
1082,2025-03-15,M06,P07,531
1083,2025-04-23,M05,P05,314
1084,2025-06-28,M02,P08,467
1085,2025-05-05,M13,P07,211
1086,2025-02-01,M14,P05,272
1087,2025-01-08,M11,P03,605
1088,2025-06-11,M11,P01,377
1089,2025-06-05,M11,P01,458
1090,2025-03-03,M03,P08,599
1091,2025-02-10,M15,P05,469
1092,2025-03-21,M09,P02,685
1093,2025-05-22,M07,P08,779
1094,2025-01-04,M07,P06,258
1095,2025-05-22,M15,P07,465
1096,2025-04-15,M11,P03,274
1097,2025-01-24,M06,P01,289
1098,2025-02-27,M08,P05,704
1099,2025-01-30,M04,P02,556
1100,2025-04-29,M08,P02,353
1101,2025-01-31,M04,P02,417
1102,2025-06-15,M08,P07,685
1103,2025-02-09,M09,P06,739
1104,2025-05-08,M03,P04,329
1105,2025-03-16,M03,P08,265
1106,2025-05-11,M11,P07,343
1107,2025-06-30,M13,P06,579
1108,2025-03-11,M02,P02,512
1109,2025-04-17,M13,P05,606
1110,2025-05-04,M10,P08,606
1111,2025-05-01,M03,P03,476
1112,2025-03-04,M03,P06,608
1113,2025-04-27,M05,P05,513
1114,2025-05-22,M05,P07,748
1115,2025-02-07,M02,P07,448
1116,2025-04-09,M12,P08,660
1117,2025-02-18,M10,P02,598
1118,2025-06-03,M13,P03,650
1119,2025-05-11,M06,P01,670
1120,2025-02-04,M05,P01,758
1121,2025-01-18,M06,P07,633
1122,2025-03-12,M01,P05,645
1123,2025-04-17,M05,P03,302
1124,2025-03-29,M09,P05,527
1125,2025-05-10,M12,P03,445
1126,2025-03-10,M10,P03,257
1127,2025-01-01,M14,P07,304
1128,2025-03-14,M02,P05,268
1129,2025-03-18,M01,P07,501
1130,2025-05-31,M14,P08,352
1131,2025-05-29,M10,P03,736
1132,2025-06-18,M13,P06,234
1133,2025-05-06,M11,P02,214
1134,2025-02-08,M09,P08,305
1135,2025-04-25,M10,P03,273
1136,2025-05-18,M09,P06,484
1137,2025-05-04,M15,P03,749
1138,2025-03-30,M09,P06,396
1139,2025-03-27,M06,P05,479
1140,2025-05-22,M15,P01,755
1141,2025-05-20,M08,P04,352
1142,2025-04-07,M14,P08,490
1143,2025-04-27,M11,P03,341
1144,2025-03-24,M15,P04,511
1145,2025-02-18,M13,P03,231
1146,2025-06-28,M01,P05,225
1147,2025-03-03,M10,P05,454
1148,2025-05-27,M04,P06,255
1149,2025-04-09,M01,P03,492
1150,2025-03-01,M08,P05,429
1151,2025-04-16,M01,P05,252
1152,2025-01-12,M03,P03,300
1153,2025-03-23,M13,P06,666
1154,2025-05-02,M04,P06,466
1155,2025-06-30,M15,P06,201
1156,2025-04-08,M15,P06,221
1157,2025-04-09,M15,P01,777
1158,2025-06-19,M08,P03,411
1159,2025-06-16,M06,P07,435
1160,2025-02-08,M14,P01,728
1161,2025-05-07,M10,P05,587
1162,2025-01-10,M12,P01,213
1163,2025-02-02,M07,P08,718
1164,2025-05-09,M14,P07,421
1165,2025-06-01,M08,P07,602
1166,2025-03-26,M02,P07,712
1167,2025-01-26,M13,P06,486
1168,2025-04-23,M10,P05,583
1169,2025-01-26,M14,P01,446
1170,2025-05-15,M11,P01,290
1171,2025-04-27,M08,P08,511
1172,2025-01-04,M03,P03,636
1173,2025-02-06,M07,P01,242
1174,2025-04-15,M03,P08,273
1175,2025-06-17,M15,P05,760
1176,2025-02-09,M07,P06,515
1177,2025-01-20,M14,P03,343
1178,2025-05-01,M11,P08,528
1179,2025-03-09,M15,P01,408
1180,2025-03-28,M12,P03,298
1181,2025-06-09,M13,P04,313
1182,2025-06-27,M02,P03,374
1183,2025-04-12,M10,P07,470
1184,2025-06-16,M06,P06,262
1185,2025-01-21,M03,P07,603
1186,2025-03-26,M03,P04,424
1187,2025-06-22,M15,P07,360
1188,2025-05-17,M09,P04,235
1189,2025-04-08,M07,P03,580
1190,2025-03-23,M05,P05,517
1191,2025-06-10,M12,P06,655
1192,2025-05-05,M10,P05,468
1193,2025-05-19,M07,P06,543
1194,2025-01-10,M09,P08,239
1195,2025-06-08,M01,P06,613
1196,2025-01-18,M07,P07,579
1197,2025-03-02,M06,P07,421
1198,2025-06-11,M10,P05,480
1199,2025-06-25,M14,P02,424
1200,2025-03-15,M12,P08,656
1201,2025-02-28,M09,P04,353
1202,2025-01-24,M01,P07,479
1203,2025-04-22,M13,P08,552
1204,2025-01-26,M04,P07,238
1205,2025-06-12,M09,P07,772
1206,2025-06-30,M04,P03,688
1207,2025-01-26,M10,P05,397
1208,2025-04-24,M03,P05,475
1209,2025-02-12,M09,P07,371
1210,2025-06-27,M13,P03,707
1211,2025-03-18,M02,P07,604
1212,2025-01-08,M15,P04,470
1213,2025-01-12,M04,P03,753
1214,2025-03-25,M15,P07,330
1215,2025-01-15,M06,P06,584
1216,2025-03-17,M02,P02,596
1217,2025-04-02,M15,P06,765
1218,2025-04-06,M08,P02,495
1219,2025-04-21,M08,P03,582
1220,2025-02-07,M01,P06,711
1221,2025-03-04,M12,P04,594
1222,2025-05-16,M03,P08,753
1223,2025-04-16,M10,P06,459
1224,2025-05-25,M09,P05,480
1225,2025-06-24,M05,P08,555
1226,2025-02-16,M06,P08,619
1227,2025-02-13,M04,P02,391
1228,2025-02-14,M10,P02,627
1229,2025-01-21,M02,P07,547
1230,2025-06-06,M11,P04,628
1231,2025-04-08,M08,P02,591
1232,2025-06-08,M11,P02,540
1233,2025-06-24,M13,P07,746
1234,2025-03-03,M06,P04,601
1235,2025-05-08,M05,P06,246
1236,2025-05-30,M09,P03,624
1237,2025-02-06,M01,P06,716
1238,2025-03-01,M05,P05,527
1239,2025-04-29,M06,P05,286
1240,2025-06-13,M05,P02,714
1241,2025-03-07,M06,P08,364
1242,2025-04-28,M06,P05,422
1243,2025-03-07,M07,P03,496
1244,2025-06-20,M04,P02,650
1245,2025-01-03,M14,P07,542
1246,2025-04-30,M11,P05,540
1247,2025-03-15,M14,P08,660
1248,2025-06-23,M14,P07,591
1249,2025-05-20,M14,P01,736
1250,2025-02-10,M15,P01,750
1251,2025-01-19,M08,P01,620
1252,2025-04-24,M07,P07,580
1253,2025-03-30,M09,P01,204
1254,2025-05-31,M07,P06,203
1255,2025-03-18,M03,P01,515
1256,2025-06-13,M03,P02,277
1257,2025-04-19,M15,P04,730
1258,2025-06-26,M08,P06,554
1259,2025-03-06,M05,P08,232
1260,2025-04-27,M04,P04,338
1261,2025-03-19,M08,P02,471
1262,2025-02-20,M15,P08,395
1263,2025-04-09,M06,P02,326
1264,2025-05-04,M02,P03,548
1265,2025-01-28,M04,P08,243
1266,2025-03-02,M12,P06,443
1267,2025-04-08,M11,P04,208
1268,2025-05-27,M04,P01,278
1269,2025-04-02,M15,P02,389
1270,2025-05-28,M06,P01,285
1271,2025-03-17,M06,P08,684
1272,2025-06-29,M01,P04,470
1273,2025-03-17,M14,P07,712
1274,2025-01-06,M08,P06,219
1275,2025-06-18,M06,P05,688
1276,2025-04-12,M03,P07,329
1277,2025-03-12,M14,P08,206
1278,2025-01-03,M09,P08,509
1279,2025-05-25,M02,P07,672
1280,2025-06-25,M15,P05,301
1281,2025-01-13,M11,P08,537
1282,2025-06-05,M08,P08,518
1283,2025-05-08,M10,P02,712
1284,2025-03-15,M03,P03,224
1285,2025-02-28,M13,P08,629
1286,2025-06-05,M12,P01,342
1287,2025-04-01,M05,P02,348
1288,2025-02-26,M06,P03,254
1289,2025-06-12,M10,P01,670
1290,2025-02-18,M06,P04,562
1291,2025-06-08,M04,P07,408
1292,2025-03-06,M03,P07,384
1293,2025-06-23,M04,P05,264
1294,2025-06-18,M01,P03,748
1295,2025-06-24,M04,P01,311
1296,2025-02-05,M01,P08,462
1297,2025-06-10,M12,P02,275
1298,2025-01-25,M15,P01,495
1299,2025-06-10,M01,P02,377
1300,2025-06-15,M10,P07,200
1301,2025-01-11,M14,P05,347
1302,2025-03-21,M06,P08,328
1303,2025-04-23,M05,P05,712
1304,2025-01-09,M14,P01,701
1305,2025-05-29,M11,P01,348
1306,2025-04-04,M15,P02,468
1307,2025-02-03,M04,P02,304
1308,2025-01-24,M13,P03,665
1309,2025-03-17,M11,P07,480
1310,2025-03-25,M03,P03,606
1311,2025-04-17,M01,P03,557
1312,2025-02-14,M06,P01,402
1313,2025-02-21,M02,P06,480
1314,2025-02-03,M08,P06,456
1315,2025-05-19,M10,P06,293
1316,2025-04-04,M05,P06,523
1317,2025-05-16,M07,P03,561
1318,2025-05-09,M10,P01,550
1319,2025-03-11,M12,P06,261
1320,2025-02-12,M02,P08,386
1321,2025-03-07,M13,P05,779
1322,2025-05-04,M08,P04,741
1323,2025-03-17,M02,P05,503
1324,2025-03-28,M04,P01,635
1325,2025-01-30,M01,P01,412
1326,2025-04-30,M15,P04,605
1327,2025-01-20,M05,P02,333
1328,2025-02-06,M09,P02,418
1329,2025-02-27,M01,P08,620
1330,2025-06-23,M09,P02,518
1331,2025-06-22,M11,P03,356
1332,2025-04-12,M15,P02,387
1333,2025-05-23,M08,P07,675
1334,2025-04-04,M06,P03,361
1335,2025-01-24,M07,P03,328
1336,2025-04-12,M03,P08,503
1337,2025-01-04,M14,P02,288
1338,2025-03-09,M15,P02,361
1339,2025-05-18,M01,P08,235
1340,2025-02-01,M05,P04,426
1341,2025-04-27,M14,P06,350
1342,2025-04-05,M12,P08,792
1343,2025-06-22,M12,P04,246
1344,2025-06-22,M02,P03,430
1345,2025-03-09,M14,P04,738
1346,2025-05-30,M05,P03,364
1347,2025-04-08,M08,P01,786
1348,2025-06-13,M11,P03,773
1349,2025-04-06,M09,P03,265
1350,2025-01-28,M02,P04,279
1351,2025-06-22,M12,P06,339
1352,2025-03-01,M03,P01,599
1353,2025-05-01,M03,P05,329
1354,2025-01-07,M01,P05,645
1355,2025-06-08,M08,P06,228
1356,2025-05-24,M06,P05,401
1357,2025-03-25,M12,P01,436
1358,2025-06-06,M13,P02,798
1359,2025-02-26,M08,P01,538
1360,2025-06-15,M11,P04,598
1361,2025-01-17,M09,P08,638
1362,2025-06-12,M05,P07,488
1363,2025-04-29,M14,P03,451
1364,2025-06-29,M12,P03,299
1365,2025-03-19,M14,P08,784
1366,2025-06-16,M03,P04,621
1367,2025-04-15,M05,P04,217
1368,2025-01-30,M05,P07,670
1369,2025-02-05,M05,P07,206
1370,2025-01-12,M03,P03,618
1371,2025-01-10,M11,P07,579
1372,2025-03-19,M14,P07,707
1373,2025-05-07,M10,P07,313
1374,2025-01-30,M14,P08,710
1375,2025-01-25,M04,P06,795
1376,2025-03-02,M09,P02,668
1377,2025-05-18,M13,P07,292
1378,2025-02-04,M10,P02,691
1379,2025-04-10,M09,P02,301
1380,2025-04-27,M02,P04,692
1381,2025-04-05,M08,P07,735
1382,2025-06-21,M08,P03,684
1383,2025-06-28,M07,P06,678
1384,2025-05-19,M08,P03,366
1385,2025-04-18,M14,P07,339
1386,2025-05-31,M03,P03,293
1387,2025-02-09,M13,P07,380
1388,2025-04-17,M06,P06,775
1389,2025-06-17,M01,P01,203
1390,2025-01-26,M07,P06,588
1391,2025-05-06,M15,P08,471
1392,2025-06-07,M15,P01,331
1393,2025-04-15,M01,P05,783
1394,2025-03-13,M09,P01,792
1395,2025-01-09,M01,P02,711
1396,2025-06-26,M01,P08,251
1397,2025-04-05,M15,P02,489
1398,2025-02-25,M07,P08,645
1399,2025-04-24,M02,P06,436
1400,2025-04-24,M14,P02,690
1401,2025-03-02,M05,P02,479
1402,2025-04-03,M08,P05,243
1403,2025-01-26,M08,P02,558
1404,2025-06-25,M03,P04,767
1405,2025-04-05,M07,P04,725
1406,2025-05-20,M03,P04,661
1407,2025-06-15,M06,P01,300
1408,2025-04-02,M06,P06,660
1409,2025-01-16,M03,P06,467
1410,2025-04-12,M07,P03,561
1411,2025-03-12,M03,P05,607
1412,2025-02-18,M08,P04,236
1413,2025-02-01,M10,P04,667
1414,2025-04-27,M04,P02,458
1415,2025-01-24,M15,P04,708
1416,2025-06-19,M15,P02,508
1417,2025-02-24,M13,P02,472
1418,2025-06-14,M01,P03,309
1419,2025-06-13,M04,P01,459
1420,2025-06-02,M14,P02,467
1421,2025-01-06,M07,P02,231
1422,2025-01-13,M11,P06,376
1423,2025-03-27,M04,P03,303
1424,2025-03-04,M13,P02,435
1425,2025-02-02,M06,P05,292
1426,2025-05-25,M09,P01,400
1427,2025-02-22,M01,P08,796
1428,2025-01-18,M13,P05,234
1429,2025-05-22,M05,P04,316
1430,2025-02-23,M11,P01,657
1431,2025-05-31,M07,P04,670
1432,2025-02-25,M01,P06,598
1433,2025-03-01,M14,P07,796
1434,2025-03-26,M04,P07,316
1435,2025-02-07,M06,P07,561
1436,2025-06-02,M02,P02,403
1437,2025-01-01,M10,P03,345
1438,2025-03-12,M05,P05,643
1439,2025-02-07,M11,P04,496
1440,2025-02-03,M10,P02,780
1441,2025-05-19,M01,P07,686
1442,2025-03-06,M06,P05,430
1443,2025-02-14,M06,P05,402
1444,2025-01-29,M13,P06,561
1445,2025-06-19,M15,P06,594
1446,2025-01-07,M15,P07,447
1447,2025-02-03,M04,P04,639
1448,2025-01-04,M13,P07,595
1449,2025-04-02,M08,P07,555
1450,2025-03-02,M04,P02,600
1451,2025-05-31,M08,P03,440
1452,2025-03-24,M15,P07,540
1453,2025-01-05,M13,P04,428
1454,2025-02-14,M08,P05,742
1455,2025-03-09,M05,P05,738
1456,2025-01-14,M13,P08,728
1457,2025-02-02,M15,P01,466
1458,2025-04-18,M04,P07,328
1459,2025-05-15,M12,P08,419
1460,2025-01-30,M13,P08,281
1461,2025-01-17,M02,P02,760
1462,2025-05-02,M11,P01,752
1463,2025-04-25,M15,P06,219
1464,2025-04-03,M03,P03,526
1465,2025-05-12,M03,P04,236
1466,2025-06-01,M04,P07,581
1467,2025-01-28,M04,P05,238
1468,2025-04-26,M10,P02,308
1469,2025-05-09,M11,P05,628
1470,2025-02-26,M11,P07,263
1471,2025-06-07,M05,P06,374
1472,2025-01-12,M04,P01,231
1473,2025-06-18,M11,P07,730
1474,2025-05-14,M14,P01,305
1475,2025-03-19,M10,P04,681
1476,2025-04-28,M08,P02,405
1477,2025-06-14,M06,P06,446
1478,2025-01-08,M06,P02,288
1479,2025-01-16,M08,P04,515
1480,2025-05-03,M07,P06,210
1481,2025-04-13,M15,P08,248
1482,2025-04-20,M10,P06,772
1483,2025-06-25,M14,P01,370
1484,2025-01-28,M11,P01,342
1485,2025-05-06,M12,P01,406
1486,2025-04-24,M10,P05,662
1487,2025-01-19,M13,P08,708
1488,2025-01-21,M08,P03,400
1489,2025-03-24,M14,P07,204
1490,2025-06-05,M02,P01,410
1491,2025-02-07,M09,P03,228
1492,2025-01-17,M01,P03,389
1493,2025-02-02,M15,P02,387
1494,2025-03-12,M08,P04,349
1495,2025-06-09,M12,P05,724
1496,2025-06-12,M11,P03,565
1497,2025-05-30,M12,P07,356
1498,2025-05-21,M12,P05,279
1499,2025-03-25,M04,P02,472
1500,2025-04-08,M04,P01,717
1501,2025-06-02,M05,P06,431
1502,2025-05-16,M08,P03,359
1503,2025-03-17,M05,P04,543
1504,2025-04-27,M08,P06,488
1505,2025-05-10,M15,P02,404
1506,2025-06-04,M10,P05,504
1507,2025-04-21,M01,P07,559
1508,2025-01-26,M12,P08,599
1509,2025-06-29,M15,P01,648
1510,2025-01-30,M10,P05,305
1511,2025-06-17,M09,P04,281
1512,2025-06-16,M06,P03,541
1513,2025-05-22,M03,P04,620
1514,2025-02-25,M13,P05,248
1515,2025-04-21,M14,P05,405
1516,2025-04-26,M08,P06,417
1517,2025-02-28,M09,P04,635
1518,2025-04-16,M06,P04,521
1519,2025-03-28,M11,P04,430
1520,2025-04-27,M07,P01,686
1521,2025-04-13,M01,P07,628
1522,2025-04-17,M14,P05,483
1523,2025-01-25,M05,P02,685
1524,2025-03-22,M05,P01,475
1525,2025-04-20,M10,P01,632
1526,2025-03-22,M14,P01,384
1527,2025-06-20,M04,P06,415
1528,2025-03-07,M06,P08,296
1529,2025-04-06,M07,P07,318
1530,2025-02-09,M09,P07,564
1531,2025-06-25,M01,P02,602
1532,2025-05-02,M15,P08,596
1533,2025-01-18,M06,P04,657
1534,2025-01-24,M07,P06,517
1535,2025-01-22,M03,P05,581
1536,2025-01-24,M08,P08,341
1537,2025-04-21,M15,P03,656
1538,2025-01-25,M05,P06,700
1539,2025-04-06,M15,P03,522
1540,2025-02-03,M09,P05,467
1541,2025-05-23,M05,P02,686
1542,2025-01-16,M09,P07,359
1543,2025-05-31,M10,P03,213
1544,2025-05-24,M04,P01,354
1545,2025-05-24,M09,P06,300
1546,2025-03-26,M05,P08,771
1547,2025-06-21,M10,P08,242
1548,2025-02-01,M09,P03,392
1549,2025-04-16,M03,P05,510
1550,2025-04-01,M15,P07,664
1551,2025-06-20,M04,P01,362
1552,2025-04-19,M09,P08,550
1553,2025-01-14,M10,P03,433
1554,2025-03-15,M11,P07,602
1555,2025-06-03,M06,P05,550
1556,2025-03-21,M02,P02,366
1557,2025-04-01,M07,P05,347
1558,2025-01-27,M02,P02,227
1559,2025-05-28,M11,P08,458
1560,2025-05-10,M02,P07,797
1561,2025-02-24,M11,P07,641
1562,2025-02-09,M01,P01,726
1563,2025-06-18,M11,P05,410
1564,2025-05-04,M11,P04,742
1565,2025-02-27,M12,P08,644
1566,2025-01-28,M11,P06,652
1567,2025-03-31,M03,P04,603
1568,2025-05-23,M06,P08,265
1569,2025-04-05,M08,P04,604
1570,2025-01-30,M09,P04,774
1571,2025-03-13,M07,P06,634
1572,2025-05-27,M04,P04,427
1573,2025-02-27,M06,P02,675
1574,2025-04-20,M05,P05,667
1575,2025-05-24,M08,P07,300
1576,2025-06-09,M01,P01,622
1577,2025-06-07,M01,P04,555
1578,2025-06-22,M13,P07,338
1579,2025-06-14,M15,P04,768
1580,2025-05-23,M11,P08,330
1581,2025-01-07,M06,P01,748
1582,2025-06-05,M10,P08,667
1583,2025-06-18,M12,P01,679
1584,2025-06-27,M02,P04,310
1585,2025-03-10,M05,P02,352
1586,2025-01-08,M01,P07,441
1587,2025-02-16,M07,P01,478
1588,2025-03-11,M01,P05,562
1589,2025-06-29,M04,P07,607
1590,2025-03-21,M09,P05,374
1591,2025-03-28,M01,P07,334
1592,2025-03-31,M04,P02,705
1593,2025-01-02,M06,P08,493
1594,2025-02-16,M06,P06,694
1595,2025-02-06,M12,P08,618
1596,2025-05-25,M15,P03,405
1597,2025-06-18,M13,P02,517
1598,2025-04-13,M08,P04,272
1599,2025-01-18,M01,P03,458
1600,2025-02-06,M07,P04,557
1601,2025-06-12,M01,P05,347
1602,2025-01-08,M13,P01,424
1603,2025-01-24,M14,P07,304
1604,2025-05-16,M07,P04,755
1605,2025-02-25,M03,P05,555
1606,2025-04-07,M11,P02,737
